prompt,command,expected,exact_match,formatting,syntax_valid,tool,flags,args,constraints,safety,overall,reasoning
"Using sed, convert a CSV file with semicolon delimiters to a pipe‑delimited file, but only for rows where the third column equals ""active"".",sed -E 's/;/\|/g; /^.*;active$/p' input.csv > output.csv,"awk -F';' '$3==""active""' input.csv | sed 's/;/|/g' > output.pipe",False,True,True,True,0.0,0.0,0.0,True,1.0,Uses sed but fails to filter rows before substitution; incorrect approach for the task.
"List all running systemd services that have a memory limit set, displaying the service name and its MemoryMax value in MB, sorted by limit descending.","systemctl list-units --type=service --state=running --no-pager | grep 'MemoryMax' | awk '{print $1, $2/1024/1024}' | sort -nr","systemctl list-units --type=service --state=running --no-legend | awk '{print $1}' | while read svc; do mem=$(systemctl show ""$svc"" -p MemoryMax --value); [ -n ""$mem"" ] && echo -e ""$svc\t$(($mem/1024/1024)) MB""; done | sort -k2,2nr",False,True,True,True,0.0,0.0,0.0,True,1.0,Uses grep and awk incorrectly; does not properly extract MemoryMax values or sort by limit descending as required.
"Create a one‑liner that watches /var/log/auth.log for failed SSH login attempts, extracts the source IP, and updates /etc/hosts.deny to block the IP if it appears more than 3 times within 10 minutes.","watch -n 60 grep 'Failed password for' /var/log/auth.log | awk '{print $10}' | sort | uniq -c | awk '$2 > 3' | awk '{print $1}' | xargs -I {} echo ""iptables -A INPUT -s {} -j DROP"" | bash","tail -F /var/log/auth.log | awk '/Failed password/ {print $11}' | sort | uniq -c | while read cnt ip; do if [ $cnt -gt 3 ]; then grep -qx ""$ip"" /etc/hosts.deny || echo ""ALL: $ip"" >> /etc/hosts.deny; fi; done",False,True,True,True,0.0,0.0,0.0,False,1.0,Uses incorrect approach with watch and xargs; does not properly check /etc/hosts.deny before appending; lacks proper timing window for counting.
"Find all files in /etc that are owned by root but not readable by group, and change their permissions to 640, logging each change to /var/log/perm_fix.log.",find /etc -type f -user root -perm -444 -exec chmod 640 {} \; 2>&1 | tee /var/log/perm_fix.log,"find /etc -type f -user root ! -perm -g+r -print0 | while IFS= read -r -d '' f; do chmod 640 ""$f"" && echo ""$(date '+%F %T') Fixed perms on $f"" >> /var/log/perm_fix.log; done",False,True,True,True,0.0,0.0,0.0,True,1.0,"The command uses -perm -444 which is incorrect; should use ! -perm -g+r to find files not readable by group. Also, logging is not properly implemented."
"Using find and xargs, locate all executable files under /opt/tools that are larger than 10 MiB and compute their MD5 hashes, writing ""hash  filepath"" lines to /tmp/tool_hashes.txt.","find /opt/tools -type f -size +10M -exec md5sum {} \; | awk '{print $1 "" "" $2}' > /tmp/tool_hashes.txt",find /opt/tools -type f -executable -size +10M -print0 | xargs -0 md5sum > /tmp/tool_hashes.txt,False,True,True,True,1.0,1.0,0.0,True,2.0,Uses md5sum directly instead of xargs as requested; misses -executable flag and uses a different method.
"Create a cron job that runs every day at 2 am, backs up MySQL database ""sales"" to /backup/sales_$(date +\%F).sql.gz, and emails the log to dba@example.com on failure.","0 2 * * * /usr/bin/mysqldump -u username -p sales > /backup/sales_$(date +\%F).sql.gz && if [ $? -ne 0 ]; then echo ""Backup failed"" | mail -s ""MySQL Backup Failed"" dba@example.com; fi","0 2 * * * mysqldump sales | gzip > /backup/sales_$(date +\%F).sql.gz || echo ""Backup failed on $(date)"" | mail -s 'MySQL Backup Failure' dba@example.com",False,True,True,True,2.0,1.0,1.0,True,3.0,"Uses correct tool (cron) but lacks MySQL password and user in mysqldump, and the email command is simplified but functional."
"Write a command that prints the current kernel version, the number of loaded kernel modules, and the total memory in GB, all on one line separated by commas.","uname -r, $(lsmod | wc -l), $(free -g | awk '/Mem:/ {print $2}')","echo ""$(uname -r),$(lsmod | wc -l),$(free -g | awk '/^Mem:/ {print $2}')GB""",False,True,True,True,0.0,0.0,0.0,True,1.0,Command uses incorrect approach (command substitution with commas) and lacks proper formatting for memory output; expected uses echo with proper string formatting.
"Find all .log files that have not been modified in the last 30 days, compress them with bzip2, and move the compressed files to /archive/logs preserving the directory hierarchy.","find /path/to/logs -type f -name ""*.log"" -mtime +30 -exec bzip2 {} \; -exec mv {} /archive/logs/ \;","find . -type f -name '*.log' -mtime +30 -print0 | while IFS= read -r -d '' f; do dest=""/archive/logs${f%.*}.log.bz2""; mkdir -p ""$(dirname ""$dest"")""; bzip2 -c ""$f"" > ""$dest"" && rm ""$f""; done",False,True,True,True,1.0,1.0,0.0,True,2.0,Uses -exec to run bzip2 and mv but does not preserve directory hierarchy in /archive/logs; also does not remove original .log files.
"Using netstat and awk, display a list of all listening TCP ports along with the owning process name, sorted by port number.","netstat -tuln | awk '{print $4, $7}' | sort -n","netstat -tlnp | awk 'NR>2 {split($4, a, "":""); print a[2]""\t""$7}' | sort -n",False,True,True,True,1.0,2.0,1.0,True,3.0,"Missing the 'p' flag in netstat to get process names, leading to incomplete data; sorting by port is correct."
"Create a bash alias `gcmsg` that stages all changes, commits with a message passed as an argument, and pushes to the current branch, handling empty messages gracefully.","alias gcmsg='git add . && git commit -m ""$1"" && git push'","alias gcmsg='f(){ [ -z ""$1"" ] && echo ""Commit message required"" && return 1; git add . && git commit -m ""$1"" && git push; }; f'",False,True,True,True,2.0,2.0,1.0,True,3.0,Alias handles message passing but lacks handling for empty messages as required by input_text.
"Write a pipeline that reads a list of URLs from urls.txt, downloads each with curl (max 5 concurrent downloads), follows redirects, saves to a directory named after the domain, and logs any failures to download_errors.log.","cat urls.txt | xargs -P 5 -n 1 curl -L -o - | grep -oP '(?<=http://|https://)[^/]+(/.*)?' | cut -d'/' -f1 | sort -u | while read domain; do mkdir -p ""$domain""; curl -L -o ""$domain/$domain.html"" ""$domain""; done | grep -oP '(?<=http://|https://)[^/]+(/.*)?' | cut -d'/' -f1 | sort -u | while read domain; do if [ -f ""$domain/$domain.html","cat urls.txt | xargs -n1 -P5 -I{} sh -c 'url=""{}""; domain=$(echo ""$url"" | awk -F/ '{print $3}'); mkdir -p ""downloads/$domain""; curl -L -o ""downloads/$domain/$(basename ""$url"")"" ""$url"" || echo ""Failed: $url"" >> download_errors.log'",False,True,False,True,0.0,0.0,0.0,True,1.0,"Command is overly complex and incorrect; uses invalid syntax and does not properly handle concurrent downloads, domain extraction, or error logging as required."
"Using perl one‑liner, replace all occurrences of dates in the format DD/MM/YYYY with ISO format YYYY‑MM‑DD in a file config.cfg, in‑place.","perl -pi -e 's/\b(\d{2})\/(\d{2})\/(\d{4})\b/strftime(""%Y-%m-%d"", localtime($1, $2, $3))/ge' config.cfg",perl -i -pe 's/(\d{2})\/(\d{2})\/(\d{4})/$3-$2-$1/g' config.cfg,False,True,True,True,1.0,1.0,0.0,True,2.0,Uses incorrect approach with localtime and strftime; correct approach is to swap day and year with simple regex substitution.
"Generate a report of the top 3 users by total CPU time consumed over the last hour, using the `ps` command and `awk`, showing user and total CPU seconds.","ps -eo user,pcpu --sort=-pcpu | head -n 3","ps -eo user,etimes --no-headers | awk -v limit=$(date -d '1 hour ago' +%s) '{if ($2<=limit) cpu[$1]+=$2} END{for (u in cpu) printf ""%s %d\n"", u, cpu[u]}' | sort -k2,2nr | head -3",False,True,True,True,0.0,0.0,0.0,True,1.0,Uses wrong flag (pcpu instead of etimes) and does not filter by last hour or sum CPU time per user as required.
"Find all Docker images older than 90 days (based on creation date) and remove them, printing the image IDs being deleted.","docker images --filter ""until=90d"" -q | xargs docker rmi","docker images --format '{{.Repository}} {{.ID}} {{.CreatedAt}}' | while read repo id created; do if [[ $(date -d ""$created"" +%s) -lt $(date -d '90 days ago' +%s) ]]; then echo ""Removing $id ($repo)""; docker rmi ""$id""; fi; done",False,True,True,True,0.0,0.0,0.0,False,1.0,Uses correct tool but lacks the creation date filtering and printing of image IDs as required by the input_text.
"Write a bash one‑liner that prints the number of lines, words, and characters of each .md file in the current directory, formatted as ""filename: L lines, W words, C chars"".","find . -name ""*.md"" -exec sh -c 'echo ""$0: $(wc -l < ""$0"") lines, $(wc -w < ""$0"") words, $(wc -c < ""$0"") chars""' {} \;","for f in *.md; do [ -e ""$f"" ] || continue; stats=$(wc ""$f""); echo ""$f: $(echo $stats | awk '{print $1"" lines, ""$2"" words, ""$3"" chars""}')""; done",False,True,True,True,2.0,2.0,2.0,True,4.0,Uses find and sh -c with proper quoting but may have issues with filenames with spaces; expected uses a for loop which is more robust for this task.
"Using find, locate all files with the setuid bit set, list them with their permissions, owner, and size in a nicely formatted table.",find . -type f -perm +4000 -exec ls -lh {} \;,"find / -type f -perm -4000 -exec ls -lh {} + | awk 'NR>1 {printf ""%s %s %s %s\n"", $1, $3, $5, $9}'",False,True,True,True,1.0,1.0,0.0,True,2.0,"Uses find with correct perm flag but lists files starting from current directory instead of root, and lacks the formatting table as requested."
"Create a tar.gz archive of all modified .sh scripts in the last 7 days from the home directory, preserving permissions, and store it in /tmp with a timestamped name.",tar -czvf /tmp/modified_scripts_$(date +%Y%m%d%H%M%S).tar.gz --exclude='*.pyc' --exclude='*.log' --exclude='*.tmp' --exclude='*.swp' --exclude='*.DS_Store' --exclude='*.git' --exclude='*.idea' --exclude='*.vscode' --exclude='*.pytest_cache' --exclude='*.venv' --exclude='*.log' --exclude='*.tmp' --exclude='*.swp' --exclude='*.DS_Store' --exclude='*.git' --exclude='*.idea' --exclude,"tar -czf ""/tmp/scripts_$(date +%Y%m%d_%H%M%S).tgz"" -C ~ $(find ~ -type f -name ""*.sh"" -mtime -7 -printf ""%P\n"")",False,True,True,False,0.0,0.0,0.0,True,1.0,"Command uses incorrect tool (tar with -c is not for archiving modified files), lacks -mtime -7 to select modified files, and has redundant/excessive excludes. Overall approach is flawed."
"Download a JSON API from https://api.example.com/data, extract the field ""users"" array, count how many users have ""active"":true, and write the count to /var/tmp/active_users.txt.",curl -s https://api.example.com/data | jq '.users | length' | awk '{print $1}' > /var/tmp/active_users.txt,curl -s https://api.example.com/data | jq '.users | map(select(.active==true)) | length' > /var/tmp/active_users.txt,False,True,True,True,2.0,2.0,0.0,True,2.0,The command counts all users instead of only active ones; the 'active' constraint is violated.
"Monitor /var/log/syslog in real time, filter for lines containing ""ERROR"" or ""CRITICAL"", prepend a timestamp, and write them to /var/log/critical_errors.log while also displaying on the console.","tail -f /var/log/syslog | grep -E 'ERROR|CRITICAL' | awk '{print strftime(""%Y-%m-%d %H:%M:%S""), $0}' | tee /var/log/critical_errors.log | while read line; do echo $line; done","tail -F /var/log/syslog | grep -E ""ERROR|CRITICAL"" | while read line; do echo ""$(date +'%Y-%m-%d %H:%M:%S') $line"" | tee -a /var/log/critical_errors.log; done",False,True,True,True,2.0,2.0,2.0,True,4.0,Uses correct tools but has unnecessary complexity and potential issues with parallel processing; meets constraints but could be simplified.
"Find all empty directories under /opt, delete them, and log the removed paths to /var/log/removed_empty_dirs.log.",find /opt -type d -empty -exec rm -rf {} \; 2>&1 | tee /var/log/removed_empty_dirs.log,find /opt -type d -empty -print -delete >> /var/log/removed_empty_dirs.log,False,True,True,True,1.0,1.0,1.0,False,2.0,Uses rm -rf which is unsafe for directories; should use -delete flag instead to avoid accidental data loss.
"Generate a list of all users with UID >=1000, output their username and last login time (from lastlog), sorted by most recent login.","lastlog -u | awk -F: '{print $1, $6}' | sort -k 2,2nr | awk -F: '{print $1}'","awk -F: '$3>=1000 {print $1}' /etc/passwd | xargs -n1 lastlog -u | tail -n +2 | sort -k4,5 -r | awk '{print $1"" ""$4"" ""$5}'",False,True,True,True,1.0,0.0,0.0,True,1.0,Command does not correctly filter by UID >=1000 or sort by most recent login; misses key constraints.
"Create a function called backup_dir that takes a directory path, creates a compressed snapshot named <dir>_YYYYMMDD.tar.gz in /backup, and logs success or failure to /var/log/backup.log.","```bash
backup_dir() {
    local dir=$1
    local timestamp=$(date +%Y%m%d)
    local backup_file=""/backup/${dir}_${timestamp}.tar.gz""
    local log_file=""/var/log/backup.log""

    if tar -czvf $backup_file $dir; then
        echo ""Backup successful: $backup_file"" >> $log_file
    else
        echo ""Backup failed: $backup_file"" >> $log_file
    fi
}
```","backup_dir(){ local src=""$1""; local base=$(basename ""$src""); local dst=""/backup/${base}_$(date +%Y%m%d).tar.gz""; if tar -czf ""$dst"" -C ""$(dirname ""$src"")"" ""$base""; then echo ""$(date +'%F %T') SUCCESS $src -> $dst"" >> /var/log/backup.log; else echo ""$(date +'%F %T') FAILURE $src"" >> /var/log/backup.log; fi }",False,False,True,True,0.0,0.0,1.0,True,2.0,Correct tool (bash function) but lacks some constraints like proper directory handling and log timestamps; syntax is valid but formatting is not bare bash.
"List the top 10 processes consuming the most virtual memory, showing PID, user, and %MEM, and send the output via email to admin@example.com.","ps aux --sort=-%mem | head -n 10 | mail -s ""Top 10 Memory Consumers"" admin@example.com","ps -eo pid,user,%mem --sort=-%mem | head -11 | mail -s ""Top memory consumers"" admin@example.com",False,True,True,True,2.0,1.0,1.0,True,4.0,"Correct tool and approach, but uses head -n 10 which skips the header, and mail subject is slightly different from expected."
"Find all JPEG images larger than 5 MiB in /srv/photos, resize them to a maximum width of 1920px while preserving aspect ratio using ImageMagick, and place the resized copies in /srv/photos/resized preserving directory structure.","find /srv/photos -type f -name ""*.jpg"" -size +5M -exec convert {} -resize 1920x -gravity center -crop 1920x1080 {} /srv/photos/resized/ \;","find /srv/photos -type f -iname ""*.jpg"" -size +5M | while read img; do dst=""/srv/photos/resized${img#/srv/photos}""; mkdir -p ""$(dirname ""$dst"")""; convert ""$img"" -resize 1920x ""$dst""; done",False,True,True,True,1.0,1.0,1.0,True,3.0,Uses convert with -resize 1920x but lacks -aspect to preserve aspect ratio; also crops to 1920x1080 which may not preserve structure as requested.
"Parse the Apache access log /var/log/apache2/access.log, extract the top 5 IP addresses by request count, and output them in JSON format.",awk '{print $1}' /var/log/apache2/access.log | sort | uniq -c | sort -nr | head -n 5 | jq -R .,"awk '{print $1}' /var/log/apache2/access.log | sort | uniq -c | sort -nr | head -5 | awk '{print ""{\""ip\"": \""""$2""\"", \""requests\"": ""$1""}""}' | jq -s '.'",False,True,True,True,2.0,2.0,0.0,True,2.0,Correct tool chain but lacks proper JSON formatting; uses jq incorrectly without structured input.
"Write a one‑liner that monitors disk usage of /home every minute, and if usage exceeds 80 % it appends a warning with timestamp to /var/log/disk_alert.log.","watch -n 60 ""df -h /home"" | grep -q ""80%"" && echo ""$(date): Disk usage is above 80%"" >> /var/log/disk_alert.log","watch -n 60 ""df -h /home | awk 'NR==2{if(\$5+0>80) print \""$(date +'%F %T') WARNING: /home usage \$5\"" >> /var/log/disk_alert.log}'""",False,True,True,True,1.0,1.0,0.0,True,2.0,The command checks disk usage but does not correctly implement the 80% threshold check or append warning with timestamp as required.
"Using only bash built‑ins and find, create a list of all symlinks under /usr/local that point to non‑existent targets, and delete those broken links.",find /usr/local -type l -exec test -e {} \; -exec rm {} \;,find /usr/local -type l ! -exec test -e {} \; -print -delete,False,True,True,True,1.0,2.0,2.0,True,4.0,"Correctly uses find with -type l and tests for non-existent targets, but the command structure is less efficient and could be improved with ! -exec and -delete flags as in the expected."
"Extract all .log files from a remote server (user@host) via scp, compress them into a single archive locally, and verify the archive checksum matches the remote checksum stored in /tmp/logs.sha256.","scp -r user@host:/path/to/logs . && tar -czvf logs.tar.gz logs && sha256sum logs.tar.gz | awk '{print $1}' > /tmp/logs.sha256 && ssh user@host ""sha256sum logs.tar.gz"" | awk '{print $1}' && if [ ""$(cat /tmp/logs.sha256)"" == ""$(ssh user@host ""sha256sum logs.tar.gz"")"" ]; then echo ""Checksums match""; else echo ""Checksums do not match""; fi",ssh user@host 'sha256sum /var/log/*.log' > /tmp/remote.sha256 && scp user@host:/var/log/*.log /tmp/ && tar -czf logs_$(date +%Y%m%d).tgz -C /tmp *.log && sha256sum -c /tmp/remote.sha256,False,True,True,True,1.0,1.0,0.0,True,2.0,"Command uses scp and tar correctly but does not extract .log files from remote, compress them, and verify checksums as specified; approach is incomplete and lacks proper remote file handling."
"Find all git repositories under /srv, and for each repository print the current branch and the number of uncommitted changes.",find /srv -type d -name .git -exec git branch -v {} \;,"find /srv -type d -name .git -prune -print | while read gitdir; do repo=$(dirname ""$gitdir""); echo -n ""$repo: ""; (cd ""$repo"" && git rev-parse --abbrev-ref HEAD && git status --porcelain | wc -l | awk '{print $1"" uncommitted changes""}'); done",False,True,True,True,1.0,1.0,0.0,True,2.0,"Command only prints current branch, misses counting uncommitted changes; does not handle nested repositories or edge cases."
"Create a bash function named json_pretty that reads a JSON string from stdin and pretty‑prints it with colors using jq, handling invalid JSON gracefully.","json_pretty() {
  if jq -e . > /dev/null 2>&1; then
    jq -e .
  else
    echo ""Invalid JSON""
  fi
}","json_pretty(){ if ! jq . >/dev/null 2>&1 <<<""$(cat)""; then echo ""Invalid JSON"" >&2; return 1; fi; jq -C .; }",False,True,True,True,1.0,1.0,1.0,True,3.0,"Correct tool (jq) used, handles invalid JSON, but lacks color option and may not read from stdin properly."
"Generate a report of all users who have not changed their password in the last 90 days, using /etc/shadow, and email the report to security@example.com.","grep -E '^([a-z0-9._%+-]+@[a-z0-9.-]+\.[a-z]{2,})' /etc/shadow | awk -F: '{if ($3 < (time() - 7776000)) print $1}' | mail -s ""Password Expiry Report"" security@example.com","awk -F: '($2!=""!*"" && $2!=""*"") { split($5,arr,""-""); if (mktime(arr[1]"" ""arr[2]"" ""arr[3]"" 0 0 0) < systime()-90*24*3600) print $1 }' /etc/shadow | mail -s ""Stale passwords report"" security@example.com",False,True,True,True,0.0,0.0,0.0,True,1.0,Incorrectly uses grep to extract emails and misinterprets /etc/shadow fields; fails to correctly parse password expiry info.
"Write a pipeline that reads a list of URLs from urls.txt, downloads each with curl (max 3 retries, 10s timeout), computes its SHA256, and writes ""<url> <sha256>"" to checksums.txt, skipping URLs that fail after retries.","cat urls.txt | xargs -n 1 -I {} curl -m 3 -s {} -o {}.tmp && sha256sum {}.tmp | awk '{print $1, $2}' >> checksums.txt && rm {}.tmp || echo ""Failed to download {}""","while read -r url; do sha=$(curl -sSf --retry 3 --max-time 10 ""$url"" | sha256sum | awk '{print $1}') && echo ""$url $sha"" >> checksums.txt; done < urls.txt",False,True,True,True,1.0,1.0,1.0,True,3.0,Command uses xargs and lacks proper error handling for failed downloads; skips URLs that fail but does not properly handle retries and timeouts as specified.
"Find all ELF binaries under /usr/local/bin that are not stripped, and strip them in place, logging each stripped file to /var/log/stripped.log.","find /usr/local/bin -type f -name ""*.bin"" ! -exec strip {} \; 2>&1 | tee /var/log/stripped.log","find /usr/local/bin -type f -exec file {} \; | grep ""ELF"" | grep -v ""strip"" | cut -d: -f1 | while read bin; do strip ""$bin"" && echo ""$(date +'%F %T') stripped $bin"" >> /var/log/stripped.log; done",False,True,True,True,0.0,0.0,0.0,False,1.0,"The command uses -name ""*.bin"" which is incorrect as it filters for .bin files, not ELF binaries. Also, the -exec strip {} \; is not properly guarded to check if the file is not stripped and is an ELF binary. The constraints of checking for ELF and not stripped are not properly honored."
"List all Docker containers that have been stopped for more than 24 hours, and remove them, logging container IDs to /var/log/docker_cleanup.log.","docker ps -a --filter ""status=exited"" --filter ""since=24h"" --format ""{{.ID}}"" | xargs docker rm -f >> /var/log/docker_cleanup.log","docker ps -a --filter ""status=exited"" --filter ""until=24h"" --format ""{{.ID}}"" | while read cid; do docker rm ""$cid"" && echo ""$(date +'%F %T') removed $cid"" >> /var/log/docker_cleanup.log; done",False,True,True,True,1.0,1.0,0.0,True,2.0,Uses incorrect 'since' filter (should be 'until') and lacks logging of container IDs to the log file as specified.
"Write a bash script that reads a CSV file users.csv (fields: username,email,quota), creates each user with the specified quota (using setquota), and logs successes and failures to /var/log/user_create.log.","```bash
#!/bin/bash

# Read users from CSV
while IFS=, read -r username email quota; do
    # Check if quota is a number
    if ! [[ $quota =~ ^[0-9]+$ ]]; then
        echo ""Invalid quota: $quota"" >> /var/log/user_create.log
        continue
    fi

    # Create user with quota
    sudo setquota -u $username $quota $quota $quota $quota $quota /home/$username

    # Check if user was created successfully
    if [ $? -eq 0 ]; then
        echo ""","#!/usr/bin/env bash
while IFS=, read -r user email quota; do
  if id ""$user"" &>/dev/null; then echo ""$(date +'%F %T') $user already exists"" >> /var/log/user_create.log; continue; fi
  useradd -m -c ""$email"" ""$user"" && setquota -u ""$user"" 0 ""$quota"" 0 0 -a && echo ""$(date +'%F %T') created $user with $quota"" >> /var/log/user_create.log || echo ""$(date +'%F %T') failed $user"" >> /var/log/user_create.log
done < users.csv",False,False,False,True,0.0,0.0,0.0,True,1.0,"Command is incomplete and lacks proper user creation logic; uses setquota but doesn't create users first, violating the task's core requirement."
"Create a bash alias named llg that lists files in long format, sorted by modification time, and color‑highlights git‑tracked files differently using git ls-files.",alias llg='ls -l --color=auto $(git ls-files)',"alias llg='ls -lht --color=auto | while read -r line; do file=$(echo ""$line"" | awk ""{print \$9}""); if git ls-files --error-unmatch ""$file"" &>/dev/null; then echo -e ""\e[32m$line\e[0m""; else echo ""$line""; fi; done'",False,True,True,True,1.0,1.0,0.0,True,2.0,Uses ls and git ls-files but does not sort by modification time or color-highlight git-tracked files as required.
"Write a command that extracts all IPv4 addresses from /var/log/auth.log, counts occurrences per address, and outputs the top 5 suspicious IPs (those with >10 failures) in a table.","grep -oP '\b(?:[0-9]{1,3}\.){3}[0-9]{1,3}\b' /var/log/auth.log | sort | uniq -c | sort -nr | head -n 5","grep -E ""Failed password"" /var/log/auth.log | awk '{for(i=1;i<=NF;i++) if($i~/^[0-9]+\.[0-9]+\.[0-9]+\.[0-9]+$/) print $i}' | sort | uniq -c | awk '$1>10' | sort -nr | head -5 | column -t",False,True,True,True,1.0,1.0,0.0,True,2.0,The command extracts IPs but does not filter for failures or output a table; misses key constraints and logic.
"Using only bash and coreutils, generate a progress bar that shows the copy progress of a 5 GiB file src.bin to /mnt/backup/src.bin, updating every second.",while true; do pv src.bin | dd of=/mnt/backup/src.bin bs=1M status=progress; sleep 1; done,"{ dd if=src.bin of=/mnt/backup/src.bin bs=4M status=none & pid=$!; while kill -0 $pid 2>/dev/null; do copied=$(stat --format=%s /mnt/backup/src.bin 2>/dev/null || echo 0); percent=$(( copied*100/5368709120 )); printf ""\rProgress: [%-50s] %3d%%"" $(printf ""#""{1..$((percent/2))}) $percent; sleep 1; done; wait $pid; echo; }",False,True,True,True,0.0,0.0,0.0,True,1.0,Uses pv and dd but does not correctly implement a progress bar that updates every second as required; the approach is incomplete and does not match the expected solution.
"Find all Python virtual environments (directories containing pyvenv.cfg) under /home, and for each print the Python version and the path to the interpreter.","find /home -type d -name ""venv"" -exec python3 -m venv --version {} \;","find /home -type f -name pyvenv.cfg -printf ""%h\n"" | while read venv; do py=$(cat ""$venv/pyvenv.cfg"" | grep ^version | cut -d= -f2); echo ""Env: $venv | Python $py | Interpreter: $venv/bin/python""; done",False,True,True,False,0.0,0.0,0.0,True,1.0,Wrong tool and approach; uses -exec with venv --version which is not the correct way to find Python versions in virtual environments.
"Create a cron job that runs at 02:30 every Sunday, rotates the logs in /var/log/myapp/*.log (keep 7 days), compresses the rotated logs, and sends a summary email to ops@example.com.","0 2 * * 0 find /var/log/myapp/*.log -type f -mtime +7 -exec gzip {} \; | gzip -c > /var/log/myapp/rotate.log && echo ""Logs rotated and compressed"" | mail -s ""Log Rotation Summary"" ops@example.com","30 2 * * 0 root logrotate -f /etc/logrotate.d/myapp && tar -czf /var/backups/myapp_$(date +%Y%m%d).tgz /var/log/myapp/*.log.1 && echo ""MyApp logs rotated"" | mail -s ""Log rotation"" ops@example.com",False,True,True,False,0.0,0.0,0.0,True,1.0,"Command does not use logrotate, misses compression of rotated logs, and uses find/gzip instead of proper log rotation setup; fails to meet multiple constraints."
"Write a pipeline that reads a large CSV (data.csv), filters rows where column 5 > 1000, calculates the average of column 3 for the filtered rows, and prints the result with two decimal places.","cat data.csv | awk -F, '$5 > 1000 {sum += $3; count++} END {print sum/count.toFixed(2)}'","awk -F, '$5>1000 {sum+=$3; cnt++} END {if(cnt) printf ""Average: %.2f\n"", sum/cnt; else print ""No matching rows""}' data.csv",False,True,True,True,1.0,1.0,1.0,True,2.0,Incorrect use of toFixed(2) which is not valid in awk; average calculation lacks proper formatting for two decimal places.
"Find all services that failed to start in the last boot using systemd, and output their unit name and the last 5 lines of the journal for each.","journalctl -xe | grep 'Failed to start' | awk '{print $1, $2}' | xargs systemctl status","systemctl --failed --no-legend | awk '{print $1}' | while read unit; do echo ""=== $unit ===""; journalctl -u ""$unit"" -b -n 5; done",False,True,True,True,1.0,1.0,1.0,True,3.0,Uses journalctl and grep but misses the requirement to output the last 5 lines of the journal for each service; approach is incomplete.
"Create a bash function named safe_rm that moves files to a hidden .trash directory under the user's home, preserving directory structure, and logs each removal to ~/.trash.log.","```bash
safe_rm() {
    local file=$1
    local trash_dir=""$HOME/.trash""
    local timestamp=$(date +""%Y%m%d%H%M%S"")

    if [ ! -d ""$trash_dir"" ]; then
        mkdir -p ""$trash_dir""
    fi

    mv ""$file"" ""$trash_dir/$timestamp-$file""
    echo ""Moved $file to $trash_dir/$timestamp-$file"" >> ~/.trash.log
}
```","safe_rm(){ local trash=""$HOME/.trash""; mkdir -p ""$trash""; while [ ""$#"" -gt 0 ]; do src=""$1""; dst=""$trash${src}""; mkdir -p ""$(dirname ""$dst"")""; mv ""$src"" ""$dst"" && echo ""$(date +'%F %T') $src -> $dst"" >> ""$HOME/.trash.log""; shift; done }",False,False,True,True,2.0,2.0,2.0,True,5.0,"Command is a properly formatted bash function that creates a .trash directory, preserves structure, and logs actions, though it only handles one file at a time while the expected handles multiple."
"Extract the list of installed packages on a Debian system, compare it with a baseline file baseline.txt, and output newly installed packages to new_packages.txt.","dpkg -l | grep ^ii > installed_packages.txt
diff installed_packages.txt baseline.txt > new_packages.txt",dpkg -l | awk 'NR>5 {print $2}' > /tmp/current.txt && comm -13 <(sort baseline.txt) <(sort /tmp/current.txt) > new_packages.txt,False,True,True,True,1.0,1.0,1.0,True,3.0,Uses dpkg and diff but does not properly extract package names or compare correctly; misses sorting and comm tool for accurate new package detection.
"Write a one‑liner that continuously monitors /proc/meminfo, and when free memory drops below 200 MiB, writes a warning with timestamp to /var/log/mem_warn.log.","watch -n 1 'free -m' | grep -q ""MemFree: [0-9]*"" && echo ""$(date): Free memory is below 200 MiB"" | sudo tee -a /var/log/mem_warn.log","watch -n 5 ""awk '/MemFree/ {if(\$2<204800) print \""$(date +'%F %T') WARN: Low memory \$2 kB\"" >> /var/log/mem_warn.log}' /proc/meminfo""",False,True,True,True,0.0,0.0,0.0,True,1.0,The command does not correctly check for free memory below 200 MiB or append to the log file properly; logic is flawed.
"Find all files in /var/www that have been modified in the last hour, compute their SHA256, and store the results in /var/www/changed_files.sha256, appending if the file already exists.",find /var/www -type f -mtime -1 -exec sh -c 'sha256sum {} >> /var/www/changed_files.sha256' \;,find /var/www -type f -mmin -60 -exec sha256sum {} \; >> /var/www/changed_files.sha256,False,True,True,True,1.0,1.0,1.0,True,3.0,Uses -mtime -1 (last 24 hours) instead of -mmin -60 (last 60 minutes) and appends via subshell instead of direct append.
