prompt,command,expected,exact_match,formatting,syntax_valid,tool,flags,args,constraints,safety,overall,reasoning
"Monitor /var/log/auth.log for failed SSH login attempts, extract the IP addresses, count occurrences, and display the top 3 offending IPs sorted by frequency","grep ""Failed password"" /var/log/auth.log | awk -F'from ' '{print $2}' | awk '{print $1}' | sort | uniq -c | sort -nr | head -n 3","grep ""Failed password"" /var/log/auth.log | awk -F'from ' '{print $2}' | awk '{print $1}' | sort | uniq -c | sort -nr | head -n 3",True,True,True,True,2,2,2,True,5,Correct tool chain and logic; all constraints and steps are honored.
"Recursively replace all occurrences of the string 'TODO' with 'DONE' in .py files under the current directory, but skip any directory named 'venv'","find . -type d -name venv -prune -o -type f -name ""*.py"" -print0 | xargs -0 sed -i 's/TODO/DONE/g'","find . -type d -name venv -prune -o -type f -name ""*.py"" -print0 | xargs -0 sed -i 's/TODO/DONE/g'",True,True,True,True,2,2,2,True,5,Correct tool and command structure; properly skips 'venv' directories and replaces 'TODO' with 'DONE' in .py files.
"Generate a JSON report of disk usage for each mounted filesystem, including mount point, total size, used, available, and usage percent, using df and jq","df -hP | tail -n +2 | awk '{print ""{\""mount\"": \""""$6""\"", \""size\"": \""""$2""\"", \""used\"": \""""$3""\"", \""avail\"": \""""$4""\"", \""use%\"": \""""$5""\""}""}' | paste -sd, - | sed 's/^/[/' -e 's/$/]/' | jq '.'","df -hP | tail -n +2 | awk '{print ""{\""mount\"": \""""$6""\"", \""size\"": \""""$2""\"", \""used\"": \""""$3""\"", \""avail\"": \""""$4""\"", \""use%\"": \""""$5""\""}""}' | paste -sd, - | sed 's/^/[/' -e 's/$/]/' | jq '.'",True,True,True,True,2,2,2,True,5,Correct tool (df) and correct use of jq to format JSON; all required fields are included and constraints are honored.
"Find all processes consuming more than 200 MB of RSS memory, output their PID, user, command, and RSS in a table sorted by RSS descending","ps -eo pid,user,comm,rss --sort=-rss | awk 'NR==1 || $4>200000 {printf ""%6s %10s %30s %8.2f MB\n"", $1, $2, $3, $4/1024}'","ps -eo pid,user,comm,rss --sort=-rss | awk 'NR==1 || $4>200000 {printf ""%6s %10s %30s %8.2f MB\n"", $1, $2, $3, $4/1024}'",True,True,True,True,2,2,2,True,5,"Correct tool and flags, correct args and constraints, properly formatted and safe command."
"Download a list of public GitHub repositories for a given organization (e.g., 'apache'), filter those with more than 5000 stars, and save their clone URLs to repos.txt","curl -s ""https://api.github.com/orgs/apache/repos?per_page=100"" | jq -r '.[] | select(.stargazers_count>5000) | .clone_url' > repos.txt","curl -s ""https://api.github.com/orgs/apache/repos?per_page=100"" | jq -r '.[] | select(.stargazers_count>5000) | .clone_url' > repos.txt",True,True,True,True,2,2,2,True,5,"Correct tool, flags, arguments, and constraints; matches expected exactly."
"Create a temporary named pipe, write the output of `ls -R /etc` into it in the background, and simultaneously count the number of lines containing 'conf' using grep, then delete the pipe","tmpfifo=$(mktemp -u); mkfifo $tmpfifo; ls -R /etc > $tmpfifo & grep -c ""conf"" $tmpfifo; rm $tmpfifo","tmpfifo=$(mktemp -u); mkfifo $tmpfifo; ls -R /etc > $tmpfifo & grep -c ""conf"" $tmpfifo; rm $tmpfifo",True,True,True,True,2,2,2,True,5,"Correctly creates a named pipe, writes ls output to it in the background, counts lines with 'conf', and deletes the pipe. All constraints and steps are honored."
"Write a one‑liner that extracts the 3rd field from CSV files in /data, removes duplicate entries, sorts them alphabetically, and writes the result to /tmp/unique_third.txt","awk -F',' 'NF>=3 {print $3}' /data/*.csv | sort -u > /tmp/unique_third.txt","awk -F',' 'NF>=3 {print $3}' /data/*.csv | sort -u > /tmp/unique_third.txt",True,True,True,True,2,2,2,True,5,"Correct tool, flags, and args; all constraints are honored and the command is safe."
"Using find and xargs, compress all log files older than 30 days in /var/log into a single tar.gz archive named old_logs_$(date +%F).tar.gz, then delete the original files","find /var/log -type f -name ""*.log"" -mtime +30 -print0 | tar --null -czvf old_logs_$(date +%F).tar.gz --files-from=- && find /var/log -type f -name ""*.log"" -mtime +30 -delete","find /var/log -type f -name ""*.log"" -mtime +30 -print0 | tar --null -czvf old_logs_$(date +%F).tar.gz --files-from=- && find /var/log -type f -name ""*.log"" -mtime +30 -delete",True,True,True,True,2,2,2,True,5,"Correct tool usage with find and tar, correct flags for compression and deletion, correct args with proper date formatting and file selection."
"Create a Bash script that monitors CPU usage every 5 seconds, logs any reading above 80% to /var/log/high_cpu.log with a timestamp, and runs indefinitely","while :; do cpu=$(awk '/^cpu /{print 100-($5*100/$2)}' /proc/stat); if (( $(echo ""$cpu > 80"" | bc -l) )); then echo ""$(date +""%Y-%m-%d %H:%M:%S"") CPU $cpu%"" >> /var/log/high_cpu.log; fi; sleep 5; done","while :; do cpu=$(awk '/^cpu /{print 100-($5*100/$2)}' /proc/stat); if (( $(echo ""$cpu > 80"" | bc -l) )); then echo ""$(date +""%Y-%m-%d %H:%M:%S"") CPU $cpu%"" >> /var/log/high_cpu.log; fi; sleep 5; done",True,True,True,True,2,2,2,True,5,Correctly implements the script with all constraints: logs above 80% CPU with timestamp to the specified file and runs indefinitely.
"Find all symbolic links under /usr/local that point to non‑existent files, and output their paths",find /usr/local -type l ! -exec test -e {} \; -print,find /usr/local -type l ! -exec test -e {} \; -print,True,True,True,True,2,2,2,True,5,Correct tool and command structure; properly checks for non-existent symlinks and outputs their paths.
"Replace every occurrence of the IP address pattern 10.x.x.x in a configuration file config.cfg with 192.168.0.1, preserving the rest of the line","sed -i -E 's/10\.[0-9]{1,3}\.[0-9]{1,3}\.[0-9]{1,3}/192.168.0.1/g' config.cfg","sed -i -E 's/10\.[0-9]{1,3}\.[0-9]{1,3}\.[0-9]{1,3}/192.168.0.1/g' config.cfg",True,True,True,True,2,2,2,True,5,"Correct tool, correct regex pattern, correct replacement, and correct file argument."
"List the top 10 largest files on the system, showing size in human readable format and full path, excluding directories mounted under /proc and /sys","find / -xdev -type f -printf ""%s %p\n"" 2>/dev/null | sort -nr | head -n 10 | numfmt --field=1 --to=iec-i --suffix=B","find / -xdev -type f -printf ""%s %p\n"" 2>/dev/null | sort -nr | head -n 10 | numfmt --field=1 --to=iec-i --suffix=B",True,True,True,True,2,2,2,True,5,"Correct tool and command structure; excludes /proc and /sys via -xdev, sorts by size, limits to top 10, and formats sizes in human-readable form."
"Create a Bash function `json_pretty` that reads a JSON string from stdin and pretty‑prints it using jq, handling invalid JSON with an error message","json_pretty(){ if jq . >/dev/null 2>&1; then jq .; else echo ""Error: Invalid JSON"" >&2; return 1; fi; }","json_pretty(){ if jq . >/dev/null 2>&1; then jq .; else echo ""Error: Invalid JSON"" >&2; return 1; fi; }",True,True,True,True,2,2,2,True,5,Correct tool (jq) and logic; handles invalid JSON with error message as required.
"Using awk, compute the average of the 5th column in a space‑separated file data.txt, ignoring lines where the 5th column is empty or non‑numeric","awk '{if($5+0==$5) sum+=$5; cnt++} END {if(cnt) printf ""Average: %.2f\n"", sum/cnt; else print ""No valid data""}' data.txt","awk '{if($5+0==$5) sum+=$5; cnt++} END {if(cnt) printf ""Average: %.2f\n"", sum/cnt; else print ""No valid data""}' data.txt",True,True,True,True,2,2,2,True,5,"Correct tool (awk) with proper logic to compute average, handle non-numeric values, and output formatting."
"Write a one‑liner that tails the last 100 lines of /var/log/syslog, filters for lines containing 'error' (case‑insensitive), highlights the word 'error' in red using ANSI codes, and writes to stdout",tail -n 100 /var/log/syslog | grep -i --color=always 'error',tail -n 100 /var/log/syslog | grep -i --color=always 'error',True,True,True,True,2,2,2,True,5,Correct tool and flags; all constraints are honored with case-insensitive search and color highlighting.
"Create a Bash loop that iterates over all user accounts in /etc/passwd, and for each user with UID >=1000, creates a compressed archive of their home directory in /backups/users/<username>.tar.gz","while IFS=: read -r username _ uid _ _ homedir _; do if (( uid >= 1000 )); then tar -czf /backups/users/${username}.tar.gz -C ""$homedir"" .; fi; done < <(cut -d: -f1,3,6 /etc/passwd)","while IFS=: read -r username _ uid _ _ homedir _; do if (( uid >= 1000 )); then tar -czf /backups/users/${username}.tar.gz -C ""$homedir"" .; fi; done < <(cut -d: -f1,3,6 /etc/passwd)",True,True,True,True,2,2,2,True,5,Correct tool and approach; all required flags and constraints are met with proper handling of user data and archive creation.
"Find all Docker containers that have been exited for more than 24 hours and remove them, then prune unused images",docker ps -a --filter 'status=exited' --filter 'until=24h' -q | xargs -r docker rm && docker image prune -f,docker ps -a --filter 'status=exited' --filter 'until=24h' -q | xargs -r docker rm && docker image prune -f,True,True,True,True,2,2,2,True,5,"Correct tool, flags, and constraints; command matches expected exactly."
"Using perl, replace all occurrences of the word 'foo' with 'bar' only when it appears as a whole word (not part of another word) in all *.txt files in the current directory",perl -pi -e 's/\bfoo\b/bar/g' *.txt,perl -pi -e 's/\bfoo\b/bar/g' *.txt,True,True,True,True,2,2,2,True,5,"Correct tool, correct flags, and correct regex for whole word replacement; matches expected exactly."
"Generate a CSV report of all users with UID between 1000 and 1999, including username, UID, GID, home directory, and shell, sorted by UID","awk -F: '($3>=1000 && $3<=1999){print $1"",""$3"",""$4"",""$6"",""$7}' /etc/passwd | sort -t, -k2,2n > /tmp/user_report.csv","awk -F: '($3>=1000 && $3<=1999){print $1"",""$3"",""$4"",""$6"",""$7}' /etc/passwd | sort -t, -k2,2n > /tmp/user_report.csv",True,True,True,True,2,2,2,True,5,"Correct tool, correct flags, correct args, and all constraints are honored."
Write a Bash one‑liner that prints the current Git branch name for each subdirectory that is a Git repository under ~/projects,"for d in ~/projects/*/.git; do [ -d ""$d"" ] && (cd ""${d%/.git}"" && echo ""$(pwd): $(git rev-parse --abbrev-ref HEAD)""); done","for d in ~/projects/*/.git; do [ -d ""$d"" ] && (cd ""${d%/.git}"" && echo ""$(pwd): $(git rev-parse --abbrev-ref HEAD)""); done",True,True,True,True,2,2,2,True,5,Correct tool and approach; uses proper flags and arguments to achieve the task as specified.
"Create a temporary directory, copy all *.conf files from /etc into it preserving directory structure, create a tar.xz archive of the temporary directory, and clean up the temp directory","tmpdir=$(mktemp -d); cp --parents /etc/*.conf ""$tmpdir"" && tar -cJf conf_backup_$(date +%F).tar.xz -C ""$tmpdir"" . && rm -rf ""$tmpdir""","tmpdir=$(mktemp -d); cp --parents /etc/*.conf ""$tmpdir"" && tar -cJf conf_backup_$(date +%F).tar.xz -C ""$tmpdir"" . && rm -rf ""$tmpdir""",True,True,True,True,2,2,2,True,5,"Correct tool usage, all required flags and constraints honored, proper handling of temporary directory and cleanup."
"Using sed and a POSIX character class, delete all blank lines and lines that start with a hash (#) from a configuration file config.ini, writing the result to config_clean.ini",sed -E '/^[[:space:]]*($|#)/d' config.ini > config_clean.ini,sed -E '/^[[:space:]]*($|#)/d' config.ini > config_clean.ini,True,True,True,True,2,2,2,True,5,Correct tool and command with proper use of POSIX character class and redirection to output file as required.
"Write a Bash script that watches the /var/www/html directory for new .php files using inotifywait, and when a new file appears, runs php -l to lint it and logs the result to /var/log/php_lint.log with a timestamp","while inotifywait -e create --format ""%w%f"" /var/www/html | grep -E '\.php$'; do file=$(inotifywait -e create --format ""%w%f"" /var/www/html); php -l ""$file"" && echo ""$(date +""%Y-%m-%d %H:%M:%S"") Lint OK: $file"" >> /var/log/php_lint.log || echo ""$(date +""%Y-%m-%d %H:%M:%S"") Lint FAIL: $file"" >> /var/log/php_lint.log; done","while inotifywait -e create --format ""%w%f"" /var/www/html | grep -E '\.php$'; do file=$(inotifywait -e create --format ""%w%f"" /var/www/html); php -l ""$file"" && echo ""$(date +""%Y-%m-%d %H:%M:%S"") Lint OK: $file"" >> /var/log/php_lint.log || echo ""$(date +""%Y-%m-%d %H:%M:%S"") Lint FAIL: $file"" >> /var/log/php_lint.log; done",True,True,True,True,2,2,2,True,4,"Correct tool and logic, but redundant inotifywait calls and lacks error handling for file operations."
"Extract the usernames of all users who have logged in within the last 7 days from /var/log/wtmp using last, and output them as a sorted, unique list",last -f /var/log/wtmp | awk 'NR>2 {print $1}' | sort -u,last -f /var/log/wtmp | awk 'NR>2 {print $1}' | sort -u,True,True,True,True,2,2,2,True,5,"Correct tool and command chain; extracts usernames, sorts, and ensures uniqueness as required."
"Create a Bash alias `gpush` that adds all changes, commits with a message passed as an argument, and pushes to the current branch, handling empty commit messages gracefully","alias gpush='f(){ git add -A && git commit -m ""${1:-Auto commit}"" && git push; }; f'","alias gpush='f(){ git add -A && git commit -m ""${1:-Auto commit}"" && git push; }; f'",True,True,True,True,2,2,2,True,5,Correct tool and implementation; handles empty commit messages with ${1:-Auto commit} and performs all required actions.
"Using find and chmod, set the set‑uid bit on all executable files owned by root in /usr/local/bin, but only if they are not already set‑uid",find /usr/local/bin -type f -user root -perm /111 ! -perm /4000 -exec chmod u+s {} +,find /usr/local/bin -type f -user root -perm /111 ! -perm /4000 -exec chmod u+s {} +,True,True,True,True,2,2,2,True,5,"Correct tool (find and chmod), correct flags and constraints for finding executable files owned by root and setting setuid bit only if not already set."
"Write a one‑liner that prints the total number of lines of code (excluding blank lines and comments) in all .sh files under src/, using wc, grep, and cat",cat src/**/*.sh 2>/dev/null | grep -vE '^[[:space:]]*(#|$)' | wc -l,cat src/**/*.sh 2>/dev/null | grep -vE '^[[:space:]]*(#|$)' | wc -l,True,True,True,True,2,2,2,True,5,"Correct tool usage with wc, grep, and cat; correctly excludes comments and blank lines, and counts lines in .sh files under src."
"Using curl and jq, fetch the current weather for London from wttr.in in JSON format and display only the temperature in Celsius","curl -s ""https://wttr.in/London?format=j1"" | jq -r '.current_condition[0].temp_C'","curl -s ""https://wttr.in/London?format=j1"" | jq -r '.current_condition[0].temp_C'",True,True,True,True,2,2,2,True,5,"Correct tool usage, correct flags, correct arguments, and all constraints are honored."
"Create a Bash function `parallel_exec` that takes a list of commands (as arguments) and runs up to 4 of them concurrently, waiting for all to finish before returning","parallel_exec(){ local max=4; local pids=(); for cmd in ""$@""; do eval ""$cmd"" & pids+=(\$!); if (( \${#pids[@]} >= max )); then wait -n; pids=(\${pids[@]/\$!}); fi; done; wait; }","parallel_exec(){ local max=4; local pids=(); for cmd in ""$@""; do eval ""$cmd"" & pids+=(\$!); if (( \${#pids[@]} >= max )); then wait -n; pids=(\${pids[@]/\$!}); fi; done; wait; }",True,True,True,True,2,2,2,True,5,"Correct tool (Bash function), correct logic for concurrency with 4 processes, proper handling of pids and waiting; matches expected exactly."
Find all files in /var/www that have not been accessed in the last 180 days and move them to /archive/old_www preserving the directory hierarchy,"cd /var/www && find . -type f -atime +180 -exec sh -c 'mkdir -p ""/archive/old_www/$(dirname ""$1"")"" && mv ""$1"" ""/archive/old_www/$1""' _ {} \;","cd /var/www && find . -type f -atime +180 -exec sh -c 'mkdir -p ""/archive/old_www/$(dirname ""$1"")"" && mv ""$1"" ""/archive/old_www/$1""' _ {} \;",True,True,True,True,2,2,2,True,5,"Correct tool and flags; preserves directory hierarchy as required, but could be simplified with -exec mv with proper path handling."
"Using awk, parse the output of `ps aux` to list the top 5 processes by memory usage, showing PID, USER, %MEM, and COMMAND","ps aux | awk 'NR>1 {print $2, $1, $4, $11}' | sort -k3 -nr | head -n 5","ps aux | awk 'NR>1 {print $2, $1, $4, $11}' | sort -k3 -nr | head -n 5",True,True,True,True,2,2,2,True,5,"Correct tool and command structure; all required fields (PID, USER, %MEM, COMMAND) are included and sorted properly."
"Using grep -P, extract all IPv6 addresses from a log file /var/log/network.log and write them to /tmp/ipv6.txt","grep -Po '(?:[0-9a-fA-F]{1,4}:){7}[0-9a-fA-F]{1,4}' /var/log/network.log > /tmp/ipv6.txt","grep -Po '(?:[0-9a-fA-F]{1,4}:){7}[0-9a-fA-F]{1,4}' /var/log/network.log > /tmp/ipv6.txt",True,True,True,True,2,2,2,True,5,"Correct tool, correct flags, correct regex pattern, correct input and output files."
"Create a Bash script that checks if a given service (passed as argument) is active; if not, attempts to start it and logs the outcome to /var/log/service_monitor.log with timestamps","#!/usr/bin/env bash
service_name=""$1""
if systemctl is-active --quiet ""$service_name""; then
  echo ""$(date +""%Y-%m-%d %H:%M:%S"") $service_name already running"" >> /var/log/service_monitor.log
else
  if systemctl start ""$service_name""; then
    echo ""$(date +""%Y-%m-%d %H:%M:%S"") Started $service_name"" >> /var/log/service_monitor.log
  else
    echo ""$(date +""%Y-%m-%d %H:%M:%S"") Failed to start $service_name"" >> /var/log/service_monitor.log
  fi
fi","#!/usr/bin/env bash
service_name=""$1""
if systemctl is-active --quiet ""$service_name""; then
  echo ""$(date +""%Y-%m-%d %H:%M:%S"") $service_name already running"" >> /var/log/service_monitor.log
else
  if systemctl start ""$service_name""; then
    echo ""$(date +""%Y-%m-%d %H:%M:%S"") Started $service_name"" >> /var/log/service_monitor.log
  else
    echo ""$(date +""%Y-%m-%d %H:%M:%S"") Failed to start $service_name"" >> /var/log/service_monitor.log
  fi
fi",True,True,True,True,2,2,2,True,5,"Correct tool (systemctl and bash), proper logic, logging with timestamps to specified file; fully meets constraints."
"Using find, locate all empty regular files under /tmp and delete them, then report the number of files removed","count=$(find /tmp -type f -empty -print -delete | wc -l); echo ""Removed $count empty files""","count=$(find /tmp -type f -empty -print -delete | wc -l); echo ""Removed $count empty files""",True,True,True,True,2,2,2,True,5,"Correct tool, flags, and constraints; command correctly finds, deletes, and reports the number of empty files."
"Write a Bash one‑liner that prints the 5 most common file extensions in the user's home directory, along with their counts",find ~ -type f -name '*.*' | rev | cut -d. -f1 | rev | sort | uniq -c | sort -nr | head -n 5,find ~ -type f -name '*.*' | rev | cut -d. -f1 | rev | sort | uniq -c | sort -nr | head -n 5,True,True,True,True,2,2,2,True,5,Correct tool and command chain; accurately extracts and counts file extensions as requested.
"Create a function `json_merge` that takes two JSON files and merges them into a single JSON object using jq, with the second file's keys overriding the first's on conflict","json_merge(){ jq -s '.[0] * .[1]' ""$1"" ""$2""; }","json_merge(){ jq -s '.[0] * .[1]' ""$1"" ""$2""; }",True,True,True,True,2,2,2,True,5,Correct tool (jq) and logic for merging JSON files with override; function syntax is valid and matches expected.
"Using rsync, synchronize /srv/data to a remote host backup.example.com:/backups/data preserving permissions, compressing data during transfer, and deleting extraneous files on the remote side",rsync -az --delete /srv/data/ backup.example.com:/backups/data/,rsync -az --delete /srv/data/ backup.example.com:/backups/data/,True,True,True,True,2,2,2,True,5,"Correct tool with all required flags (-a for permissions, -z for compression, --delete for remote deletion) and correct arguments."
"Create a Bash function that takes a directory path and prints the top 5 largest files recursively, showing size in human‑readable format and sorting them descending.","#!/usr/bin/env bash
largest_files(){
  local dir=""${1:-.}""
  find ""$dir"" -type f -printf ""%s %p\n"" |\
    sort -rn |\
    head -n 5 |\
    awk '{printf ""%s\t%s\n"", $1/1024/1024 ""MiB"", $2}'
}
# Usage: largest_files /path/to/dir","#!/usr/bin/env bash
largest_files(){
  local dir=""${1:-.}""
  find ""$dir"" -type f -printf ""%s %p\n"" |\
    sort -rn |\
    head -n 5 |\
    awk '{printf ""%s\t%s\n"", $1/1024/1024 ""MiB"", $2}'
}
# Usage: largest_files /path/to/dir",True,True,True,True,2,2,2,True,5,"Correct tool (Bash function), correct use of find, sort, and awk to achieve the task with human-readable sizes and descending order."
"Parse an Apache access log to list the top 10 IP addresses that generated 5xx responses, along with the count of such errors per IP.","#!/usr/bin/env bash
awk '$9 ~ /^5/ {print $1}' /var/log/apache2/access.log |\
  sort | uniq -c | sort -rn | head -n 10","#!/usr/bin/env bash
awk '$9 ~ /^5/ {print $1}' /var/log/apache2/access.log |\
  sort | uniq -c | sort -rn | head -n 10",True,True,True,True,2,2,2,True,5,"Correct tool and approach; correctly filters 5xx responses, counts IPs, and lists top 10."
"Monitor a directory for newly created .csv files, and for each new file, extract columns 2 and 5, convert them to JSON objects, and POST them to a REST endpoint using curl.","#!/usr/bin/env bash
inotifywait -m -e create --format ""%w%f"" /data/incoming |\
  while read -r file; do
    [[ ""$file"" == *.csv ]] || continue
    tail -n +2 ""$file"" |\
      awk -F',' '{printf ""{\""col2\"": \""%s\"", \""col5\"": \""%s\""}\n"", $2, $5}' |\
      curl -s -X POST -H ""Content-Type: application/json"" -d @- https://api.example.com/ingest
  done","#!/usr/bin/env bash
inotifywait -m -e create --format ""%w%f"" /data/incoming |\
  while read -r file; do
    [[ ""$file"" == *.csv ]] || continue
    tail -n +2 ""$file"" |\
      awk -F',' '{printf ""{\""col2\"": \""%s\"", \""col5\"": \""%s\""}\n"", $2, $5}' |\
      curl -s -X POST -H ""Content-Type: application/json"" -d @- https://api.example.com/ingest
  done",True,True,True,True,2,2,2,True,4,"Correct tooling and logic, but the command lacks a check for the file extension before processing, which is a minor issue."
"Find all symbolic links under /usr/local that are broken, and replace each with a copy of the target file if it exists elsewhere, otherwise delete the link.","#!/usr/bin/env bash
find /usr/local -xtype l -print0 |\
  while IFS= read -r -d '' link; do
    target=$(readlink ""$link"")
    if [[ -e ""$target"" ]]; then
      cp -a ""$target"" ""${link%/*}/""
    else
      rm ""$link""
    fi
  done","#!/usr/bin/env bash
find /usr/local -xtype l -print0 |\
  while IFS= read -r -d '' link; do
    target=$(readlink ""$link"")
    if [[ -e ""$target"" ]]; then
      cp -a ""$target"" ""${link%/*}/""
    else
      rm ""$link""
    fi
  done",True,True,True,True,2,2,2,True,5,"Correct tool (bash) and logic; all constraints are honored with proper handling of broken links, copying, and deletion."
"Create a one‑liner that lists all Docker containers that have been running for more than 30 days, showing container ID, name, and uptime in days.","docker ps --format ""{{.ID}} {{.Names}} {{.RunningFor}}"" |\
  awk '{if ($3 ~ /days/ && $3+0 > 30) print $1, $2, $3}'","docker ps --format ""{{.ID}} {{.Names}} {{.RunningFor}}"" |\
  awk '{if ($3 ~ /days/ && $3+0 > 30) print $1, $2, $3}'",True,True,True,True,2,2,2,True,5,"Correct tool, flags, and args; properly filters containers older than 30 days using uptime in days."
"Write a Bash script that reads a JSON file containing an array of URLs, downloads each URL concurrently (max 5 at a time), and saves them to /tmp/downloads with filenames derived from the URL path.","#!/usr/bin/env bash
mkdir -p /tmp/downloads
urls=$(jq -r '.[]' urls.json)

echo ""$urls"" | xargs -n 1 -P 5 -I {} bash -c '
  url=""{}""
  filename=$(basename ""${url%%\?*}"")
  curl -s -L ""$url"" -o ""/tmp/downloads/$filename""
'","#!/usr/bin/env bash
mkdir -p /tmp/downloads
urls=$(jq -r '.[]' urls.json)

echo ""$urls"" | xargs -n 1 -P 5 -I {} bash -c '
  url=""{}""
  filename=$(basename ""${url%%\?*}"")
  curl -s -L ""$url"" -o ""/tmp/downloads/$filename""
'",True,True,True,True,2,2,2,True,5,"Correct tool and approach; uses xargs for concurrency, processes URLs with jq, extracts filenames, and saves to /tmp/downloads as specified."
"Extract all JSON objects from a mixed‑format log file (each line may be plain text or a JSON object), pretty‑print them with jq, and write to a separate file.","#!/usr/bin/env bash
grep -o '{.*}' mixed.log |\
  jq . > extracted_pretty.json","#!/usr/bin/env bash
grep -o '{.*}' mixed.log |\
  jq . > extracted_pretty.json",True,True,True,True,2,2,2,True,5,"Correct tool usage with grep and jq, correct args and constraints, safe operation."
"Using only Bash built‑ins and find, locate all empty regular files older than 90 days in /home, and delete them after prompting the user for confirmation per file.","#!/usr/bin/env bash
find /home -type f -empty -mtime +90 -print0 |\
  while IFS= read -r -d '' file; do
    read -p ""Delete empty file $file? [y/N] "" ans
    [[ ""$ans"" == [Yy]* ]] && rm -f ""$file""
  done","#!/usr/bin/env bash
find /home -type f -empty -mtime +90 -print0 |\
  while IFS= read -r -d '' file; do
    read -p ""Delete empty file $file? [y/N] "" ans
    [[ ""$ans"" == [Yy]* ]] && rm -f ""$file""
  done",True,True,True,True,2,2,2,True,5,Correct tool and flags; uses find with proper constraints and safe deletion with user confirmation.
"Generate a tar archive of /etc, but exclude any files larger than 5 MiB, and store the list of excluded files in a separate log file.","#!/usr/bin/env bash
excluded=$(mktemp)
find /etc -type f -size +5M -print0 |\
  while IFS= read -r -d '' f; do echo ""$f"" >> ""$excluded""; done

tar --exclude-from=""$excluded"" -czf /tmp/etc_archive_$(date +%Y%m%d).tar.gz /etc","#!/usr/bin/env bash
excluded=$(mktemp)
find /etc -type f -size +5M -print0 |\
  while IFS= read -r -d '' f; do echo ""$f"" >> ""$excluded""; done

tar --exclude-from=""$excluded"" -czf /tmp/etc_archive_$(date +%Y%m%d).tar.gz /etc",True,True,True,True,2,2,2,True,5,"Correct tool and approach; excludes large files and logs them, matching expected command."
"Write a Bash one‑liner that shows the 5 most memory‑intensive processes owned by the current user, displaying PID, command, and RSS in MB.","ps -u ""$USER"" -o pid,comm,rss --no-headers |\
  sort -k3 -nr | head -n 5 |\
  awk '{printf ""%s\t%s\t%.2fMiB\n"", $1, $2, $3/1024}'","ps -u ""$USER"" -o pid,comm,rss --no-headers |\
  sort -k3 -nr | head -n 5 |\
  awk '{printf ""%s\t%s\t%.2fMiB\n"", $1, $2, $3/1024}'",True,True,True,True,2,2,2,True,5,Correct tool and command structure with all required flags and constraints honored.
"Create a function that accepts a Git commit hash, checks out that commit in a detached HEAD, runs a test suite via make test, captures the result, and returns to the original branch regardless of success or failure.","#!/usr/bin/env bash
git_test_at(){
  local commit=""$1""
  local current_branch=$(git rev-parse --abbrev-ref HEAD)
  git checkout --detach ""$commit"" && \
    make test; local status=$?
  git checkout ""$current_branch""
  return $status
}
# Usage: git_test_at <commit-hash>","#!/usr/bin/env bash
git_test_at(){
  local commit=""$1""
  local current_branch=$(git rev-parse --abbrev-ref HEAD)
  git checkout --detach ""$commit"" && \
    make test; local status=$?
  git checkout ""$current_branch""
  return $status
}
# Usage: git_test_at <commit-hash>",True,True,True,True,2,2,2,True,5,Correctly implements the function with all required steps and constraints.
"Find all JPEG images under /var/www, resize them to a maximum width of 1024px preserving aspect ratio using ImageMagick, and overwrite the originals only if the new file is smaller.","#!/usr/bin/env bash
find /var/www -type f \( -iname ""*.jpg"" -o -iname ""*.jpeg"" \) -print0 |\
  while IFS= read -r -d '' img; do
    tmp=$(mktemp --suffix=.jpg)
    convert ""$img"" -resize 1024x ""$tmp""
    if [[ $(stat -c%s ""$tmp"") -lt $(stat -c%s ""$img"") ]]; then
      mv ""$tmp"" ""$img""
    else
      rm ""$tmp""
    fi
  done","#!/usr/bin/env bash
find /var/www -type f \( -iname ""*.jpg"" -o -iname ""*.jpeg"" \) -print0 |\
  while IFS= read -r -d '' img; do
    tmp=$(mktemp --suffix=.jpg)
    convert ""$img"" -resize 1024x ""$tmp""
    if [[ $(stat -c%s ""$tmp"") -lt $(stat -c%s ""$img"") ]]; then
      mv ""$tmp"" ""$img""
    else
      rm ""$tmp""
    fi
  done",True,True,True,True,2,2,2,True,5,"Correct tool (ImageMagick's convert), correct flags for resize, correct logic for overwriting only if smaller; fully honors constraints."
