prompt,command,expected,exact_match,formatting,syntax_valid,tool,flags,args,constraints,safety,overall,reasoning
"Parse the output of ""df -h"", extract the mount point and available space for filesystems mounted under /dev/sd*, and output as JSON array objects {""mount"":""..."",""avail"":""...""}","df -h | awk '/\/dev\/sd/ {print ""{\""mount\"":\""""$NF""\"",\""avail\"":\""""$3""\""}""}' | sort -t: -k2,2n","df -h | awk 'NR>1 && $1 ~ /^\/dev\/sd/ {printf ""{\""mount\"":\""%s\"",\""avail\"":\""%s\""},\n"", $6, $4}' | sed '$ s/,$//' | awk 'BEGIN{print ""[""} {print} END{print ""]""}'",False,True,True,True,2,2,1,True,3,Correct tool and approach but JSON formatting is incomplete; missing brackets and proper structure.
"Create a Bash function called `retry` that runs a given command up to 5 times with exponential back‑off (1s, 2s, 4s, 8s) until it succeeds, printing each attempt to stdout","retry() { local -i i=0; until $@; do echo ""Attempt $i failed""; i=$((i+1)); sleep $((2**i)); done; echo ""Attempt $i succeeded""; }","retry(){ local cmd=""$*""; local delay=1; for i in {1..5}; do echo ""Attempt $i: $cmd""; eval $cmd && return 0; echo ""Failed, sleeping ${delay}s""; sleep $delay; delay=$((delay*2)); done; return 1; }",False,True,True,True,0,0,0,True,1,"The command uses a loop with exponential backoff and prints each attempt, but does not correctly handle the command argument or ensure it runs up to 5 times as specified."
"Monitor /var/log/auth.log for failed SSH login attempts, extract the IP addresses, count occurrences, and display the top 3 offending IPs sorted by frequency","sudo tail -f /var/log/auth.log | grep ""Failed password"" | awk '{print $11}' | sort | uniq -c | sort -rn | head -3","grep ""Failed password"" /var/log/auth.log | awk -F'from ' '{print $2}' | awk '{print $1}' | sort | uniq -c | sort -nr | head -n 3",False,True,True,True,2,2,2,True,4,Correct tool and approach but uses different field extraction (field 11 vs from 'from ' and field 1) which may not be accurate for all log formats.
"Recursively replace all occurrences of the string 'TODO' with 'DONE' in .py files under the current directory, but skip any directory named 'venv'","grep -rl ""TODO"" . | xargs sed -i 's/TODO/DONE/g'","find . -type d -name venv -prune -o -type f -name ""*.py"" -print0 | xargs -0 sed -i 's/TODO/DONE/g'",False,True,True,True,1,1,1,True,3,Command does not skip 'venv' directories and may not handle filenames with spaces; constraints not fully honored.
"Generate a JSON report of disk usage for each mounted filesystem, including mount point, total size, used, available, and usage percent, using df and jq","df -Ph | jq '[.[] | {mount_point: .Filesystem, total_size: .Size, used: .Used, available: .Avail, usage_percent: (.Used | div (.Total - .Avail) * 100) | tostring }]'","df -hP | tail -n +2 | awk '{print ""{\""mount\"": \""""$6""\"", \""size\"": \""""$2""\"", \""used\"": \""""$3""\"", \""avail\"": \""""$4""\"", \""use%\"": \""""$5""\""}""}' | paste -sd, - | sed 's/^/[/' -e 's/$/]/' | jq '.'",False,True,True,True,2,2,1,True,4,Uses df and jq correctly but has a logic error in the jq expression for usage percent calculation.
"Find all processes consuming more than 200 MB of RSS memory, output their PID, user, command, and RSS in a table sorted by RSS descending","ps aux --sort=-%mem | awk '$8 > 200 {print $2, $11, $12, $9}'","ps -eo pid,user,comm,rss --sort=-rss | awk 'NR==1 || $4>200000 {printf ""%6s %10s %30s %8.2f MB\n"", $1, $2, $3, $4/1024}'",False,True,True,True,1,1,0,True,2,"Incorrectly uses %mem instead of rss, and uses wrong column index for memory; also uses 200 instead of 200000 for RSS in KB."
"Download a list of public GitHub repositories for a given organization (e.g., 'apache'), filter those with more than 5000 stars, and save their clone URLs to repos.txt",gh repo list apache --public --star > repos.txt,"curl -s ""https://api.github.com/orgs/apache/repos?per_page=100"" | jq -r '.[] | select(.stargazers_count>5000) | .clone_url' > repos.txt",False,True,True,True,1,1,0,True,2,Command uses gh tool but does not filter by stars; misses key constraint of filtering repositories with more than 5000 stars.
"Create a temporary named pipe, write the output of `ls -R /etc` into it in the background, and simultaneously count the number of lines containing 'conf' using grep, then delete the pipe",mkfifo /tmp/pipe && ls -R /etc | tee /tmp/pipe & grep -l conf /tmp/pipe | wc -l & rm /tmp/pipe,"tmpfifo=$(mktemp -u); mkfifo $tmpfifo; ls -R /etc > $tmpfifo & grep -c ""conf"" $tmpfifo; rm $tmpfifo",False,True,True,True,1,1,1,True,3,Uses mkfifo and pipes correctly but lacks proper synchronization and may not handle simultaneous processes safely.
"Write a one‑liner that extracts the 3rd field from CSV files in /data, removes duplicate entries, sorts them alphabetically, and writes the result to /tmp/unique_third.txt","sort <(grep -v '^#' /data/* | cut -d',' -f3 | sort | uniq) > /tmp/unique_third.txt","awk -F',' 'NF>=3 {print $3}' /data/*.csv | sort -u > /tmp/unique_third.txt",False,True,True,True,1,1,1,True,3,"Uses sort and uniq but misses the CSV file filtering (e.g., .csv extension) and may include empty lines; partial coverage of constraints."
"Using find and xargs, compress all log files older than 30 days in /var/log into a single tar.gz archive named old_logs_$(date +%F).tar.gz, then delete the original files","find /var/log -name ""*.log"" -mtime +30 -print0 | xargs -0 gzip -9 -c | bzip2 | pv | gzip -9 -c | bzip2 | pv | gzip -9 -c | bzip2 | pv | gzip -9 -c | bzip2 | pv | gzip -9 -c | bzip2 | pv | gzip -9 -c | bzip2 | pv | gzip -9 -c | bzip2 | pv | gzip -9 -c | bzip2 | pv | gzip -9 -c | bzip2 |","find /var/log -type f -name ""*.log"" -mtime +30 -print0 | tar --null -czvf old_logs_$(date +%F).tar.gz --files-from=- && find /var/log -type f -name ""*.log"" -mtime +30 -delete",False,True,False,True,0,0,0,False,1,Command is overly complex and incorrect; uses multiple gzip and bzip2 calls which don't compress into a single tar.gz as requested. Also lacks the deletion step. Safety is compromised due to incorrect implementation.
"Create a Bash script that monitors CPU usage every 5 seconds, logs any reading above 80% to /var/log/high_cpu.log with a timestamp, and runs indefinitely","watch -n 5 ""mpstat 1 1"" | grep -E ""^[0-9]"" | grep -E "".*\([0-9]\+\%\)"" | grep -E "".*\([0-9]\+\.\.[0-9]\+\)"" | grep -E "".*\([0-9]\+\.\.[0-9]\+\)"" | grep -E "".*\([0-9]\+\.\.[0-9]\+\)"" | grep -E "".*\([0-9]\+\.\.[0-9]\+\)"" | grep -E "".*","while :; do cpu=$(awk '/^cpu /{print 100-($5*100/$2)}' /proc/stat); if (( $(echo ""$cpu > 80"" | bc -l) )); then echo ""$(date +""%Y-%m-%d %H:%M:%S"") CPU $cpu%"" >> /var/log/high_cpu.log; fi; sleep 5; done",False,True,False,False,0,0,0,True,1,Command uses incorrect tool (mpstat) and complex grep filters that don't check for CPU >80% or add timestamps; syntax is invalid.
"Find all symbolic links under /usr/local that point to non‑existent files, and output their paths",/usr/local/bin/find /usr/local -type l -xtype l -exec readlink -f {} \; | xargs -I '{}' test -e '{}' || echo '{}',find /usr/local -type l ! -exec test -e {} \; -print,False,True,True,True,1,1,1,True,3,The command is overly complex and uses an inefficient method; the expected command is simpler and more direct.
"Replace every occurrence of the IP address pattern 10.x.x.x in a configuration file config.cfg with 192.168.0.1, preserving the rest of the line",sed -i 's/10\.x\.x\.x/192.168.0.1/g' config.cfg,"sed -i -E 's/10\.[0-9]{1,3}\.[0-9]{1,3}\.[0-9]{1,3}/192.168.0.1/g' config.cfg",False,True,True,True,1,1,0,True,2,"The command replaces only '10.x.x.x' literally, not the full IP pattern; fails to capture all 10.x.x.x variations as required."
"List the top 10 largest files on the system, showing size in human readable format and full path, excluding directories mounted under /proc and /sys",du -h --max-depth=1 --exclude=/proc --exclude=/sys | sort -rh | head -10,"find / -xdev -type f -printf ""%s %p\n"" 2>/dev/null | sort -nr | head -n 10 | numfmt --field=1 --to=iec-i --suffix=B",False,True,True,True,1,1,1,True,3,Uses du which may not traverse all filesystems and doesn't exclude /proc and /sys properly; constraints not fully honored.
"Create a Bash function `json_pretty` that reads a JSON string from stdin and pretty‑prints it using jq, handling invalid JSON with an error message","json_pretty() { jq '.' <<< ""$@"" || echo ""Invalid JSON""","json_pretty(){ if jq . >/dev/null 2>&1; then jq .; else echo ""Error: Invalid JSON"" >&2; return 1; fi; }",False,True,False,True,0,0,0,True,1,"Command uses incorrect approach with <<< and $@, doesn't handle stdin properly, and syntax is invalid."
"Using awk, compute the average of the 5th column in a space‑separated file data.txt, ignoring lines where the 5th column is empty or non‑numeric","awk -F'[ \t]' 'BEGIN{sum=0; n=0} {if ($5 != """" && $5 ~ /-?[0-9]+(\.[0-9]+)?/) {sum+=$5; n++}} END{if (n>0) print sum/n; else print ""No valid data found""}' data.txt","awk '{if($5+0==$5) sum+=$5; cnt++} END {if(cnt) printf ""Average: %.2f\n"", sum/cnt; else print ""No valid data""}' data.txt",False,True,True,True,2,2,2,True,4,"Correct tool (awk) with proper handling of numeric check and averaging, but uses more complex regex than needed; constraints are honored."
"Write a one‑liner that tails the last 100 lines of /var/log/syslog, filters for lines containing 'error' (case‑insensitive), highlights the word 'error' in red using ANSI codes, and writes to stdout",tail -n 100 /var/log/syslog | grep -i error | sed 's/error/\033[91m&\033[0m/g',tail -n 100 /var/log/syslog | grep -i --color=always 'error',False,True,True,True,1,2,1,True,3,"Correct tool and flags for tail and grep, but sed is used to highlight 'error' instead of using grep's --color=always flag as expected."
"Create a Bash loop that iterates over all user accounts in /etc/passwd, and for each user with UID >=1000, creates a compressed archive of their home directory in /backups/users/<username>.tar.gz",for user in $(cut -d: -f1 /etc/passwd); do if [ $(id -u $user) -ge 1000 ]; then tar czf /backups/users/$user.tar.gz /home/$user; fi; done,"while IFS=: read -r username _ uid _ _ homedir _; do if (( uid >= 1000 )); then tar -czf /backups/users/${username}.tar.gz -C ""$homedir"" .; fi; done < <(cut -d: -f1,3,6 /etc/passwd)",False,True,True,True,1,1,0,False,2,"Uses a loop with cut and id -u to check UID, but lacks proper handling of fields and may fail on usernames with spaces; misses the constraint of using the home directory from /etc/passwd."
"Find all Docker containers that have been exited for more than 24 hours and remove them, then prune unused images",docker container prune -f && docker system prune -af,docker ps -a --filter 'status=exited' --filter 'until=24h' -q | xargs -r docker rm && docker image prune -f,False,True,True,True,0,0,0,True,1,"Uses docker prune which removes all stopped containers, not just those exited for 24h; misses the 24h constraint and specific targeting of exited containers."
"Using perl, replace all occurrences of the word 'foo' with 'bar' only when it appears as a whole word (not part of another word) in all *.txt files in the current directory",perl -i -pe 's/\bfoo\b/bar/g' `find . -name '*.txt'`,perl -pi -e 's/\bfoo\b/bar/g' *.txt,False,True,True,True,2,1,2,True,3,Uses find to handle files but uses backticks which are outdated; correct tool and flags but args could be more direct.
"Generate a CSV report of all users with UID between 1000 and 1999, including username, UID, GID, home directory, and shell, sorted by UID","getent passwd | grep -E ""^[0-9]{3}\$"" | sort -b -k 3","awk -F: '($3>=1000 && $3<=1999){print $1"",""$3"",""$4"",""$6"",""$7}' /etc/passwd | sort -t, -k2,2n > /tmp/user_report.csv",False,True,True,True,0,0,0,True,1,Uses incorrect method (grep and sort) instead of proper awk processing and CSV formatting as expected; misses UID range and output file constraint.
Write a Bash one‑liner that prints the current Git branch name for each subdirectory that is a Git repository under ~/projects,find ~/projects -type d -name '.git' -exec dirname {} \; | xargs -I {} git -C {} rev-parse --abbrev-ref HEAD,"for d in ~/projects/*/.git; do [ -d ""$d"" ] && (cd ""${d%/.git}"" && echo ""$(pwd): $(git rev-parse --abbrev-ref HEAD)""); done",False,True,True,True,2,2,2,True,4,Correct tool and approach but uses find and xargs which may not handle spaces in paths safely; expected uses a for loop with safer handling.
"Create a temporary directory, copy all *.conf files from /etc into it preserving directory structure, create a tar.xz archive of the temporary directory, and clean up the temp directory",mktemp -d | xargs -I '{}' cp /etc/'{}' '{}' && tar -cf - --directory=$(mktemp -d) . | xz -c > /tmp/etc.tar.xz && rm -rf $(mktemp -d),"tmpdir=$(mktemp -d); cp --parents /etc/*.conf ""$tmpdir"" && tar -cJf conf_backup_$(date +%F).tar.xz -C ""$tmpdir"" . && rm -rf ""$tmpdir""",False,True,True,True,1,1,1,True,3,Command is overly complex and uses multiple mktemp calls which may not work as intended; correct approach is to use one tempdir and properly preserve structure with cp --parents.
"Using sed and a POSIX character class, delete all blank lines and lines that start with a hash (#) from a configuration file config.ini, writing the result to config_clean.ini",sed -i '/^[[:space:]]*$/d;/^#/d' config.ini,sed -E '/^[[:space:]]*($|#)/d' config.ini > config_clean.ini,False,True,True,True,2,1,0,True,2,Correct tool but misses the output file constraint and uses in-place edit instead of redirecting to config_clean.ini.
"Write a Bash script that watches the /var/www/html directory for new .php files using inotifywait, and when a new file appears, runs php -l to lint it and logs the result to /var/log/php_lint.log with a timestamp",inotifywait -e create /var/www/html | while read; do php -l /var/www/html/$(echo $@ | awk '{print $NF}') | tee -a /var/log/php_lint.log; done,"while inotifywait -e create --format ""%w%f"" /var/www/html | grep -E '\.php$'; do file=$(inotifywait -e create --format ""%w%f"" /var/www/html); php -l ""$file"" && echo ""$(date +""%Y-%m-%d %H:%M:%S"") Lint OK: $file"" >> /var/log/php_lint.log || echo ""$(date +""%Y-%m-%d %H:%M:%S"") Lint FAIL: $file"" >> /var/log/php_lint.log; done",False,True,True,True,1,1,0,True,2,Uses inotifywait but lacks proper filtering for .php files and logging with timestamps as specified; incomplete handling of the task.
"Extract the usernames of all users who have logged in within the last 7 days from /var/log/wtmp using last, and output them as a sorted, unique list",last -n 0 | cut -d ' ' -f1 | sort -u,last -f /var/log/wtmp | awk 'NR>2 {print $1}' | sort -u,False,True,True,True,1,1,1,True,3,"Uses last without -f to read /var/log/wtmp, which may not be correct; also uses cut which may not handle usernames with spaces."
"Create a Bash alias `gpush` that adds all changes, commits with a message passed as an argument, and pushes to the current branch, handling empty commit messages gracefully","alias gpush='git add . && git commit -m ""$1"" && git push'","alias gpush='f(){ git add -A && git commit -m ""${1:-Auto commit}"" && git push; }; f'",False,True,True,True,2,1,1,True,3,"Alias uses $1 directly, which fails if no argument is provided; expected solution handles empty messages gracefully with a default."
"Using find and chmod, set the set‑uid bit on all executable files owned by root in /usr/local/bin, but only if they are not already set‑uid",find /usr/local/bin -perm -4111 -o ! -perm -4444 -exec chmod u+s {} \;,find /usr/local/bin -type f -user root -perm /111 ! -perm /4000 -exec chmod u+s {} +,False,True,True,True,0,0,0,True,1,Incorrect permission checks; uses -perm -4111 and -perm -4444 instead of checking for executable files not already set-uid.
"Write a one‑liner that prints the total number of lines of code (excluding blank lines and comments) in all .sh files under src/, using wc, grep, and cat",cat src/* | grep -vE '^(#|$)' | grep -E '^[^#]' | wc -l,cat src/**/*.sh 2>/dev/null | grep -vE '^[[:space:]]*(#|$)' | wc -l,False,True,True,True,1,1,0,True,2,"Uses cat, grep, and wc as requested but includes incorrect grep patterns and does not properly exclude comments; also does not handle nested directories."
"Using curl and jq, fetch the current weather for London from wttr.in in JSON format and display only the temperature in Celsius",curl wttr.in | jq '.temp_c',"curl -s ""https://wttr.in/London?format=j1"" | jq -r '.current_condition[0].temp_C'",False,True,True,True,0,0,0,True,1,Uses correct tools but fetches wrong URL and extracts wrong JSON path; misses 'London' and 'current_condition' specifics.
"Create a Bash function `parallel_exec` that takes a list of commands (as arguments) and runs up to 4 of them concurrently, waiting for all to finish before returning","parallel_exec() { yes | parallel -j4 ""$@""; }","parallel_exec(){ local max=4; local pids=(); for cmd in ""$@""; do eval ""$cmd"" & pids+=(\$!); if (( \${#pids[@]} >= max )); then wait -n; pids=(\${pids[@]/\$!}); fi; done; wait; }",False,True,True,True,0,0,0,True,1,Uses 'parallel' tool but does not correctly implement the function as required; the command is incomplete and does not handle concurrent execution as specified.
Find all files in /var/www that have not been accessed in the last 180 days and move them to /archive/old_www preserving the directory hierarchy,find /var/www -type f -atime +180 -exec mv -t /archive/old_www {} +,"cd /var/www && find . -type f -atime +180 -exec sh -c 'mkdir -p ""/archive/old_www/$(dirname ""$1"")"" && mv ""$1"" ""/archive/old_www/$1""' _ {} \;",False,True,True,True,2,1,0,True,2,"The command correctly uses find with -atime +180 and moves files to /archive/old_www, but does not preserve directory hierarchy as required."
"Using awk, parse the output of `ps aux` to list the top 5 processes by memory usage, showing PID, USER, %MEM, and COMMAND","ps aux | awk '{print $2""\t""$1""\t""$3""\t""$11}' | sort -k3 -rn | head -5","ps aux | awk 'NR>1 {print $2, $1, $4, $11}' | sort -k3 -nr | head -n 5",False,True,True,True,1,2,1,True,3,"Incorrect column for %MEM (used $3 instead of $4) and lacks NR>1 to skip header, affecting accuracy."
"Using grep -P, extract all IPv6 addresses from a log file /var/log/network.log and write them to /tmp/ipv6.txt","grep -oP '\d{1,3}\.\d{1,3}\.\d{1,3}\.\d{1,3}:\d{1,5}' /var/log/network.log | grep -v '127.0.0.1' | grep -v '::1' | grep -v 'fe80::' | grep -v '::ffff:' | grep -v '0:0:0:0:0:0:0:1' | grep -v '0:0:0:0:0:0:0:0' |","grep -Po '(?:[0-9a-fA-F]{1,4}:){7}[0-9a-fA-F]{1,4}' /var/log/network.log > /tmp/ipv6.txt",False,True,False,True,0,0,0,True,1,"Wrong regex for IPv6, uses invalid grep syntax, and command is incomplete; also syntax is invalid."
"Create a Bash script that checks if a given service (passed as argument) is active; if not, attempts to start it and logs the outcome to /var/log/service_monitor.log with timestamps","/usr/bin/systemctl is-active $1 | grep -q ""active"" && echo ""Service $1 is active"" || { /usr/bin/systemctl start $1 && echo ""$(date): Service $1 started"" | sudo tee -a /var/log/service_monitor.log; }","#!/usr/bin/env bash
service_name=""$1""
if systemctl is-active --quiet ""$service_name""; then
  echo ""$(date +""%Y-%m-%d %H:%M:%S"") $service_name already running"" >> /var/log/service_monitor.log
else
  if systemctl start ""$service_name""; then
    echo ""$(date +""%Y-%m-%d %H:%M:%S"") Started $service_name"" >> /var/log/service_monitor.log
  else
    echo ""$(date +""%Y-%m-%d %H:%M:%S"") Failed to start $service_name"" >> /var/log/service_monitor.log
  fi
fi",False,True,True,True,2,2,1,True,3,Uses correct tool (systemctl) but lacks proper error handling and logging structure; logging is incomplete and lacks failure case.
"Using find, locate all empty regular files under /tmp and delete them, then report the number of files removed",find /tmp -type f -empty -delete | wc -l,"count=$(find /tmp -type f -empty -print -delete | wc -l); echo ""Removed $count empty files""",False,True,True,True,2,2,1,True,3,Deletes files and pipes to wc -l but does not store count in variable or report it explicitly as required.
"Write a Bash one‑liner that prints the 5 most common file extensions in the user's home directory, along with their counts",find ~/ -type f | sed 's/.*\.//' | sort | uniq -c | sort -rn | head -5,find ~ -type f -name '*.*' | rev | cut -d. -f1 | rev | sort | uniq -c | sort -nr | head -n 5,False,True,True,True,2,2,1,True,4,Correct tool and approach but misses handling files without extensions and may include directories; constraints on file extensions are partially addressed.
"Create a function `json_merge` that takes two JSON files and merges them into a single JSON object using jq, with the second file's keys overriding the first's on conflict","json_merge() { jq -s '.[0] * .[1]' ""$1"" ""$2""; }","json_merge(){ jq -s '.[0] * .[1]' ""$1"" ""$2""; }",False,True,True,True,2,2,2,True,5,Correct tool and logic for merging JSON files with override; syntax is valid and matches expected.
"Using rsync, synchronize /srv/data to a remote host backup.example.com:/backups/data preserving permissions, compressing data during transfer, and deleting extraneous files on the remote side",rsync -avz --delete /srv/data backup.example.com:/backups/data,rsync -az --delete /srv/data/ backup.example.com:/backups/data/,False,True,True,True,2,2,2,True,5,"Correct tool with -a for archive mode (preserves permissions), -z for compression, and --delete for extraneous files; minor argument formatting differences are acceptable."
"Create a Bash function that takes a directory path and prints the top 5 largest files recursively, showing size in human‑readable format and sorting them descending.","top_files() { find ""$1"" -type f -exec du -h {} + | sort -rh | head -5; }","#!/usr/bin/env bash
largest_files(){
  local dir=""${1:-.}""
  find ""$dir"" -type f -printf ""%s %p\n"" |\
    sort -rn |\
    head -n 5 |\
    awk '{printf ""%s\t%s\n"", $1/1024/1024 ""MiB"", $2}'
}
# Usage: largest_files /path/to/dir",False,True,True,True,1,2,1,True,3,The command uses 'du -h' which may not sort correctly and doesn't ensure human-readable sorting; the approach is functional but not as precise as the expected solution.
"Parse an Apache access log to list the top 10 IP addresses that generated 5xx responses, along with the count of such errors per IP.",awk '{print $1}' access.log | sort | uniq -c | sort -rn | head -10,"#!/usr/bin/env bash
awk '$9 ~ /^5/ {print $1}' /var/log/apache2/access.log |\
  sort | uniq -c | sort -rn | head -n 10",False,True,True,True,0,0,0,True,1,"The command does not filter for 5xx responses, which is a key constraint of the input_text."
"Monitor a directory for newly created .csv files, and for each new file, extract columns 2 and 5, convert them to JSON objects, and POST them to a REST endpoint using curl.","inotifywait -m -e create /path/to/dir | while read; do csvcut -c 2,5 /path/to/dir/$(echo $REPLY | cut -d' ' -f9) | jq -R . | curl -X POST -H ""Content-Type: application/json"" -d @- http://localhost:8080/; done","#!/usr/bin/env bash
inotifywait -m -e create --format ""%w%f"" /data/incoming |\
  while read -r file; do
    [[ ""$file"" == *.csv ]] || continue
    tail -n +2 ""$file"" |\
      awk -F',' '{printf ""{\""col2\"": \""%s\"", \""col5\"": \""%s\""}\n"", $2, $5}' |\
      curl -s -X POST -H ""Content-Type: application/json"" -d @- https://api.example.com/ingest
  done",False,True,True,True,1,1,1,True,3,"Uses inotifywait and curl as required, but lacks explicit check for .csv files and uses csvcut/jq which may not be standard; partial coverage of constraints."
"Find all symbolic links under /usr/local that are broken, and replace each with a copy of the target file if it exists elsewhere, otherwise delete the link.",/usr/bin/find /usr/local -type l -xtype l -ls | /usr/bin/sed -e 's/\(.* -> \)\(.*\)\(.*\)/\1\2\3/g' | /usr/bin/xargs -n 1 /usr/bin/readlink | /usr/bin/cp -f | /usr/bin/xargs -n 1 /usr/bin/ln -sf,"#!/usr/bin/env bash
find /usr/local -xtype l -print0 |\
  while IFS= read -r -d '' link; do
    target=$(readlink ""$link"")
    if [[ -e ""$target"" ]]; then
      cp -a ""$target"" ""${link%/*}/""
    else
      rm ""$link""
    fi
  done",False,True,True,True,0,0,0,False,1,Command is overly complex and incorrect; uses pipes and xargs in a way that doesn't properly handle the logic of checking if the target exists and acting accordingly.
"Create a one‑liner that lists all Docker containers that have been running for more than 30 days, showing container ID, name, and uptime in days.","docker ps --filter ""status=running"" --format ""{{.ID}}\t{{.Names}}\t$(docker inspect -f '{{.State.StartedAt}}' {{.ID}} | cut -d' ' -f1 | xargs date -ud @ | awk '{print $2"" days""}')"" | grep -E ""([0-9]+ days) |"" | grep -v ""([0-9]+ days) |""","docker ps --format ""{{.ID}} {{.Names}} {{.RunningFor}}"" |\
  awk '{if ($3 ~ /days/ && $3+0 > 30) print $1, $2, $3}'",False,True,True,True,0,0,0,True,1,Command is overly complex and uses incorrect logic; the expected solution is simpler and more direct with proper filtering and formatting.
"Write a Bash script that reads a JSON file containing an array of URLs, downloads each URL concurrently (max 5 at a time), and saves them to /tmp/downloads with filenames derived from the URL path.","while IFS= read -r url; do curl -s -L ""$url"" -o /tmp/downloads/$(basename ""$url""); done < urls.json","#!/usr/bin/env bash
mkdir -p /tmp/downloads
urls=$(jq -r '.[]' urls.json)

echo ""$urls"" | xargs -n 1 -P 5 -I {} bash -c '
  url=""{}""
  filename=$(basename ""${url%%\?*}"")
  curl -s -L ""$url"" -o ""/tmp/downloads/$filename""
'",False,True,True,True,0,0,0,True,1,"Command is sequential, not concurrent; lacks handling of URL paths and query strings; does not limit to 5 parallel downloads."
"Extract all JSON objects from a mixed‑format log file (each line may be plain text or a JSON object), pretty‑print them with jq, and write to a separate file.","grep -oP '""{.*}""' log.txt | jq '.' > pretty_log.json","#!/usr/bin/env bash
grep -o '{.*}' mixed.log |\
  jq . > extracted_pretty.json",False,True,True,True,2,1,2,True,4,Uses grep and jq correctly but may not reliably extract all JSON objects due to regex limitations; output file name differs but is acceptable.
"Using only Bash built‑ins and find, locate all empty regular files older than 90 days in /home, and delete them after prompting the user for confirmation per file.",find /home -type f -empty -mtime +90 -print0 | xargs -0 readlink -f | xargs rm -i,"#!/usr/bin/env bash
find /home -type f -empty -mtime +90 -print0 |\
  while IFS= read -r -d '' file; do
    read -p ""Delete empty file $file? [y/N] "" ans
    [[ ""$ans"" == [Yy]* ]] && rm -f ""$file""
  done",False,True,True,True,2,2,1,True,3,Uses xargs which may not handle spaces correctly; expected solution uses a safer while loop with read for confirmation per file.
"Generate a tar archive of /etc, but exclude any files larger than 5 MiB, and store the list of excluded files in a separate log file.",tar -cf - /etc | gzip > /tmp/etc.tar.gz && find /etc -size +5M > /tmp/excluded.log,"#!/usr/bin/env bash
excluded=$(mktemp)
find /etc -type f -size +5M -print0 |\
  while IFS= read -r -d '' f; do echo ""$f"" >> ""$excluded""; done

tar --exclude-from=""$excluded"" -czf /tmp/etc_archive_$(date +%Y%m%d).tar.gz /etc",False,True,True,True,0,0,0,True,1,"The command does not properly exclude files from the tar archive and uses a separate find command that does not integrate with tar, violating the exclusion constraint."
"Write a Bash one‑liner that shows the 5 most memory‑intensive processes owned by the current user, displaying PID, command, and RSS in MB.","ps -eo pid,cmd,vsz | sort -k 3 -rn | head -5","ps -u ""$USER"" -o pid,comm,rss --no-headers |\
  sort -k3 -nr | head -n 5 |\
  awk '{printf ""%s\t%s\t%.2fMiB\n"", $1, $2, $3/1024}'",False,True,True,True,1,1,0,True,2,Uses vsz instead of rss and does not convert to MB; misses the user-specific and formatting constraints.
"Create a function that accepts a Git commit hash, checks out that commit in a detached HEAD, runs a test suite via make test, captures the result, and returns to the original branch regardless of success or failure.",git checkout -b temp $1 && make test && git checkout temp,"#!/usr/bin/env bash
git_test_at(){
  local commit=""$1""
  local current_branch=$(git rev-parse --abbrev-ref HEAD)
  git checkout --detach ""$commit"" && \
    make test; local status=$?
  git checkout ""$current_branch""
  return $status
}
# Usage: git_test_at <commit-hash>",False,True,True,True,0,0,0,True,1,Command does not properly handle returning to original branch or capturing test result; lacks function structure and error handling.
"Find all JPEG images under /var/www, resize them to a maximum width of 1024px preserving aspect ratio using ImageMagick, and overwrite the originals only if the new file is smaller.","find /var/www -name ""*.jpg"" -exec convert {} -resize 1024x! {} \; -exec cmp -s {} {} \; -exec mv {} {} \;","#!/usr/bin/env bash
find /var/www -type f \( -iname ""*.jpg"" -o -iname ""*.jpeg"" \) -print0 |\
  while IFS= read -r -d '' img; do
    tmp=$(mktemp --suffix=.jpg)
    convert ""$img"" -resize 1024x ""$tmp""
    if [[ $(stat -c%s ""$tmp"") -lt $(stat -c%s ""$img"") ]]; then
      mv ""$tmp"" ""$img""
    else
      rm ""$tmp""
    fi
  done",False,True,True,True,1,1,0,False,2,"Command uses -resize 1024x! which overwrites without checking size, violating the 'overwrite only if new file is smaller' constraint."
"Write a Bash script that monitors CPU usage every 5 seconds, logs timestamps where usage exceeds 80% into /var/log/high_cpu.log, and sends an email alert after 3 consecutive high‑usage readings.","watch -n 5 'mpstat 1 1' | grep -E ""All\s+user|All\s+system"" | awk '{print $11}' | grep -E ""80\%"" | while read line; do date >> /var/log/high_cpu.log; done | mail -s ""High CPU Usage"" user@example.com","#!/usr/bin/env bash
consec=0
while true; do
  usage=$(mpstat 1 1 | awk '/Average/ {print 100 - $NF}')
  ts=$(date '+%Y-%m-%d %H:%M:%S')
  if (( $(echo ""$usage > 80"" | bc -l) )); then
    echo ""$ts CPU $usage%"" >> /var/log/high_cpu.log
    ((consec++))
    if ((consec>=3)); then
      mail -s ""High CPU Alert"" admin@example.com <<EOF
CPU usage exceeded 80% for 3 consecutive checks.
Last reading: $ts ($usage%)
EOF
      consec=0
    fi
  else
    consec=0
  fi
  sleep 5
done",False,True,True,False,0,0,0,True,1,Uses incorrect tool (watch + mpstat) and lacks proper logic for consecutive checks and email alerts; fails to meet constraints.
